,img_id,geojson_path,linestring,lane_number,paved,road_type
2481,img1004,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1004.geojson,"[[121.6744092, 31.23356064486475], [121.67469212435, 31.23268975359], [121.67474154963, 31.23257678151], [121.67478626775, 31.23246851661], [121.67480038926, 31.23242615208]]",2,1,5
2482,img1360,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1360.geojson,"[[121.6989792, 31.277239227594574], [121.69919394246, 31.27728248692], [121.69956744009, 31.27735772708]]",4,1,3
2483,img594,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img594.geojson,"[[121.64760989579953, 31.2803559001], [121.64765736321, 31.28054548964]]",2,1,6
2484,img371,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img371.geojson,"[[121.6259087536, 31.29795536528], [121.62615378175, 31.29807424032], [121.62635028948, 31.29816157709], [121.62649342474, 31.29822950569], [121.62657833548, 31.29826589601]]",2,2,6
2485,img1884,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1884.geojson,"[[121.74183529129, 31.24890425207], [121.74195018207828, 31.2487659001]]",2,1,6
2486,img473,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img473.geojson,"[[121.6322892, 31.419117697923916], [121.63239337501, 31.41902374868], [121.63255013225, 31.41885140233], [121.63263500633, 31.41876912644], [121.63276318351, 31.41872495727], [121.63297190446, 31.41860977102], [121.63307236766, 31.4185578073], [121.63321007153, 31.41849112052], [121.63336856088, 31.41840451431], [121.63358019746, 31.41833011923], [121.63363357587, 31.41830924749]]",2,2,5
2487,img1673,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1673.geojson,"[[121.72692927883833, 31.2557859001], [121.72693159971, 31.25577847331], [121.72671853449, 31.25574987396], [121.72661557681, 31.25572413453], [121.7265977642671, 31.2557859001]]",1,1,5
2488,img1416,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1416.geojson,[],-1,-1,-1
2489,img1387,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1387.geojson,"[[121.70411046409, 31.20841964803], [121.70419210023, 31.20811737366]]",2,1,4
2490,img1472,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1472.geojson,"[[121.70932786281, 31.39336908933], [121.70903988923, 31.3934639708], [121.70896498281, 31.39331082878], [121.7088617784, 31.39312273043], [121.70876856152, 31.39313271795], [121.70862707162, 31.39314104089], [121.70855382978, 31.39315435759], [121.7084739296, 31.39317766181], [121.70825586868, 31.39302119061], [121.70811437877, 31.39289801116], [121.7078490514099, 31.3926759]]",1,1,6
2491,img1234,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1234.geojson,"[[121.68984760611, 31.39281549131], [121.6898019160038, 31.3926759]]",2,1,6
2492,img1259,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1259.geojson,"[[121.69517449939, 31.26107776891], [121.6954692, 31.261071775385897]]",2,1,5
2493,img1700,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1700.geojson,"[[121.7270592, 31.4134316464531], [121.72678553261, 31.41301774154], [121.72588568437, 31.4116885241], [121.72518910135, 31.41066534641], [121.7248976503227, 31.4102259]]",3,1,1
2494,img612,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img612.geojson,[],-1,-1,-1
2495,img199,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img199.geojson,[],-1,-1,-1
2496,img1067,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1067.geojson,"[[121.68068509098, 31.27560443618], [121.68042209905, 31.27553853385], [121.6803404615, 31.27571985122]]",1,2,6
2497,img853,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img853.geojson,"[[121.66522811827, 31.24091831524], [121.6653669417, 31.24093259932], [121.66540467545, 31.2409364819], [121.66593150844, 31.24103412767], [121.66626077906, 31.24111247137]]",2,1,3
2498,img1126,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1126.geojson,"[[121.6843875471, 31.31090451426], [121.6849392, 31.310253724914336]]",2,1,6
2499,img1013,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1013.geojson,"[[121.6779192, 31.263304180263965], [121.6778855932, 31.26329566023], [121.6775222601, 31.26320142071], [121.67717482283, 31.26311739993], [121.67661052111, 31.2629800146], [121.67597355277, 31.26282219178], [121.67590739866306, 31.2628059001]]",4,1,3
2500,img1016,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1016.geojson,"[[121.67744722327, 31.27555821284], [121.67750437281, 31.27559916787], [121.67770176683, 31.27563253024], [121.6779192, 31.27569795260367]]",1,2,6
2501,img556,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img556.geojson,"[[121.64488221357028, 31.2803559001], [121.64509233734, 31.28044318228], [121.64513942377809, 31.2803559001]]",1,1,6
2502,img808,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img808.geojson,"[[121.6638792, 31.264420032020293], [121.66371395494, 31.26435073909]]",2,1,3
2503,img375,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img375.geojson,"[[121.62845308045, 31.31476080379], [121.62851224595, 31.31479165385]]",1,2,6
2504,img1597,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1597.geojson,"[[121.71707577416, 31.29561696737], [121.7165292, 31.29603468202966]]",2,1,6
2505,img1915,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1915.geojson,[],-1,-1,-1
2506,img795,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img795.geojson,"[[121.66108236019, 31.21818787813], [121.6603692, 31.218077865971523]]",2,1,2
2507,img1305,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1305.geojson,"[[121.69870212071, 31.25569758815], [121.69818561599, 31.25556960448]]",2,1,5
2508,img1867,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1867.geojson,"[[121.7375892, 31.401286530728335], [121.73783107625, 31.4016402871], [121.73807892206, 31.40202106784], [121.7382771987, 31.40231958006], [121.73846998707, 31.40256931656]]",1,2,6
2509,img1510,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1510.geojson,"[[121.71175656678, 31.36728961759], [121.71116904535, 31.36650598127]]",2,1,6
2510,img198,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img198.geojson,[],-1,-1,-1
2511,img1795,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1795.geojson,"[[121.73689097783, 31.23461396318], [121.73630137886, 31.23454240373], [121.73566636193, 31.23446533186], [121.73547507789, 31.23444211574], [121.73517315334, 31.23439966252], [121.73477855178, 31.23434417808], [121.73431185567, 31.23427855647], [121.73420490377, 31.23426233153], [121.7341515895, 31.23425424358], [121.7340792, 31.23424493164502]]",1,1,6
2512,img281,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img281.geojson,"[[121.61554723513493, 31.4242659], [121.6156554268, 31.42406574542], [121.61579406662, 31.42381656844], [121.61591178117, 31.42360500041], [121.61624781324, 31.42298489998], [121.61659423806, 31.42232322858], [121.61670162976, 31.4221811944], [121.61690948465, 31.42201837473], [121.61779979644, 31.42141559555], [121.6182492, 31.421100175657212]]",2,1,6
2513,img1423,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1423.geojson,"[[121.70383815716, 31.38781892989], [121.7037815959, 31.38779011567], [121.7037175643, 31.38762790226], [121.70365780146, 31.38759802084], [121.70354254457, 31.38760655839], [121.70317116125, 31.38771754651], [121.70298546959, 31.38775809986], [121.70270373052, 31.38781359392], [121.70274855264, 31.38794165714], [121.7027720309, 31.38796513539], [121.70286594392, 31.38800568874], [121.70291716921, 31.38805904842], [121.70294278185, 31.3881913804], [121.70292143798, 31.38827248711], [121.7028211218, 31.38830877168], [121.7024892, 31.38837963139222]]",2,1,5
2514,img1289,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1289.geojson,"[[121.6919592, 31.418402087936336], [121.69198665166, 31.4183999207]]",1,2,6
2515,img1493,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1493.geojson,"[[[121.7108481931, 31.25033181566], [121.71086558545, 31.25027466938], [121.71103205505, 31.25030696945], [121.7111687092, 31.25035666187], [121.71122337086, 31.25044113898], [121.71117119382, 31.25062997017], [121.71114386299, 31.2508486168], [121.71115380147, 31.25100017868], [121.71125070169, 31.25117907138], [121.71141717129, 31.25130330242], [121.71165817951, 31.25138777953], [121.7118470107, 31.25143498733], [121.71192900319, 31.25143747195], [121.71205323423, 31.25139026416], [121.71219485762, 31.25125609463], [121.7124060504, 31.25109707889], [121.71259239696, 31.25091321695], [121.71261972779, 31.25088091687], [121.71259985083, 31.25079892439], [121.71262221241, 31.25068960107], [121.71266942021, 31.25069457031], [121.71268184332, 31.25074923197], [121.71272656649, 31.25078401666], [121.7127389896, 31.25088091687], [121.71288061299, 31.25090327846], [121.71297999782, 31.25088091687], [121.7130192, 31.25087630485046]], [[121.7130192, 31.25040386981686], [121.71298745168, 31.25039144656], [121.71292533616, 31.25033181566], [121.7128706745, 31.2502299462], [121.71284334367, 31.25013801523], [121.71280358974, 31.25010323054], [121.7127042049, 31.25006844585], [121.71254021992, 31.25008832281], [121.71229672708, 31.2501703153], [121.71219485762, 31.25019516151], [121.71207559582, 31.25019516151], [121.71193894167, 31.25016286144], [121.71186937229, 31.25015292296], [121.71176004897, 31.25017528454], [121.71162836406, 31.25025727703], [121.71148674067, 31.25033181566], [121.71138238659, 31.25037156959], [121.71121343237, 31.25037902346]]]",2,1,6
2516,img1750,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1750.geojson,"[[121.73259382040716, 31.2241959001], [121.73263552321, 31.22413677631], [121.73272825787, 31.22392263393]]",1,1,1
2517,img107,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img107.geojson,"[[121.60110431572387, 31.2803559001], [121.60111098183, 31.27941281429]]",2,1,5
2518,img744,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img744.geojson,"[[121.65895214119085, 31.2487659001], [121.65881968845, 31.24931718989]]",2,1,3
2519,img606,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img606.geojson,"[[121.6463292, 31.325364861737444], [121.64634068223, 31.32535846509], [121.64766930222, 31.32461829794], [121.64804521504, 31.32440887786], [121.64905351885, 31.32384715203]]",4,1,3
2520,img740,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img740.geojson,"[[121.65886799186235, 31.2347259001], [121.6586831366, 31.23557889622]]",4,1,3
2521,img344,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img344.geojson,"[[121.62240166333173, 31.3435359], [121.62233890548, 31.34352237306], [121.62225997705, 31.34340378145], [121.6221722788, 31.3433613381], [121.62206265598, 31.34338630478], [121.6217592, 31.343527414041514]]",2,1,6
2522,img500,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img500.geojson,[],-1,-1,-1
2523,img1124,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1124.geojson,"[[121.68194755829676, 31.3014159001], [121.68160979268, 31.30165342245], [121.6814292, 31.301771994554716]]",2,1,1
2524,img1558,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1558.geojson,"[[121.71566836403, 31.37358985093], [121.71564320616, 31.37342273009], [121.71554478744, 31.37307025376], [121.71543492469, 31.37269488936], [121.71529759625, 31.37221195101], [121.71513509093, 31.37162372752], [121.71513301535236, 31.3716159]]",2,1,5
2525,img1162,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1162.geojson,"[[121.68496344700688, 31.2663159001], [121.68515603835, 31.26582532362], [121.68541990609, 31.265153171]]",2,1,3
2526,img576,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img576.geojson,[],-1,-1,-1
2527,img1920,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1920.geojson,"[[121.74571717078, 31.23100103542], [121.74537119093, 31.2309025968]]",1,2,5
2528,img941,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img941.geojson,"[[121.67021512063, 31.41446435315], [121.67040799111, 31.41442931328], [121.67077265029, 31.41437211184], [121.6708992, 31.414355853718227]]",1,2,6
2529,img917,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img917.geojson,"[[121.67012660179905, 31.2838659001], [121.67087304009, 31.28410277718]]",2,1,3
2530,img1653,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1653.geojson,"[[121.72277689473, 31.39843359575], [121.7221976184, 31.39693213813], [121.72219096005, 31.39691549226], [121.72187323438943, 31.3961859]]",2,1,3
2531,img41,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img41.geojson,"[[121.59395514239, 31.27543500731], [121.5936792, 31.27561983665173]]",2,1,5
2532,img723,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img723.geojson,"[[121.65399134869, 31.40820599494], [121.6542529304, 31.40815108618], [121.65451085612, 31.40809694486], [121.65624421612, 31.40782235318], [121.6568592, 31.407748130987585]]",3,1,2
2533,img1478,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1478.geojson,"[[121.70648200307758, 31.4137359], [121.70664628965, 31.41381709911], [121.70679930953, 31.41386277668], [121.70704596843, 31.41389817681], [121.70721497546, 31.41391302202], [121.70734287267, 31.41391302202], [121.70755984116, 31.41387876384], [121.70798464261, 31.41377484735], [121.70810466403026, 31.4137359]]",2,1,6
2534,img616,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img616.geojson,[],-1,-1,-1
2535,img683,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img683.geojson,"[[121.6568592, 31.247682488345575], [121.65625350722, 31.24749018768]]",2,1,2
2536,img1557,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1557.geojson,"[[121.71459603066, 31.36842970033], [121.7147368758, 31.36832706899], [121.71480675246, 31.36828339608], [121.7149377712, 31.36823098858], [121.71520682966461, 31.3681059]]",2,1,6
2537,img423,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img423.geojson,"[[121.63020486265512, 31.3470459], [121.63080761007, 31.34801255737]]",2,1,6
2538,img860,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img860.geojson,"[[121.66667610836, 31.26533103425], [121.66660550081, 31.26545930463]]",2,1,3
2539,img1722,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1722.geojson,"[[121.7305692, 31.27579149705302], [121.73002105448, 31.27636997474], [121.729565821523, 31.2768459001]]",2,1,6
2540,img732,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img732.geojson,"[[121.66006060993, 31.20954025667], [121.6603692, 31.20969255650658]]",4,1,3
2541,img1397,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1397.geojson,"[[121.70475034558, 31.24413935576], [121.70493569039, 31.24420466774], [121.70497805491, 31.24412288066]]",1,1,5
2542,img511,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img511.geojson,"[[121.63794428933, 31.41926952759], [121.6376399146, 31.41943958354]]",1,2,5
2543,img209,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img209.geojson,"[[121.6147392, 31.280140564822606], [121.6146879498, 31.28013621495], [121.61431676853, 31.28015804914], [121.61386723865, 31.28014477188], [121.61374180148, 31.28014106699], [121.61341671462, 31.28014834505], [121.61295334454, 31.28017503129], [121.61272019095, 31.28018382338]]",2,1,6
2544,img87,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img87.geojson,"[[121.5971892, 31.32103427129685], [121.59723106302, 31.32099327557], [121.59739662844, 31.32073536013], [121.59751674452, 31.32047744398], [121.59756219385, 31.32029717959], [121.59764659975, 31.31994150307]]",2,1,6
2545,img926,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img926.geojson,"[[121.66926729519955, 31.3154559], [121.6692851473, 31.31547691448], [121.6693540736, 31.31555805062], [121.66981705478, 31.31621819885]]",2,1,3
2546,img742,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img742.geojson,"[[121.65972051710519, 31.2417459001], [121.66030112944, 31.24185579], [121.6603692, 31.24186783911235]]",2,1,3
2547,img1420,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1420.geojson,"[[121.7026185771, 31.37592614075], [121.70255540874, 31.37565429185], [121.7025295117, 31.37554234979], [121.7024892, 31.37536809920688]]",1,1,5
2548,img1209,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1209.geojson,"[[121.69004984695, 31.25729901124], [121.69018406571, 31.2568551999], [121.6902056862, 31.25678894096]]",2,2,6
2549,img1663,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img1663.geojson,"[[121.72359567097, 31.21926553881], [121.72357111406, 31.21938601717], [121.7235492, 31.21947635666431]]",1,1,6
2550,img192,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img192.geojson,"[[121.6112292, 31.35535844552135], [121.61122183447, 31.35536178151], [121.61091755545, 31.35497166802], [121.61069013254, 31.35468009002], [121.61041820862, 31.35433145627], [121.61021108385145, 31.3540659]]",2,1,6
2551,img15,../data/AOI_4_Shanghai_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_4_Shanghai_img15.geojson,"[[121.59152432858, 31.30251467115], [121.59159731574, 31.30240543952], [121.59155164871, 31.30231794098], [121.59153642637, 31.30222571271], [121.59152535557, 31.30221861823], [121.59137313215, 31.30220679408], [121.59125135341, 31.3021843282], [121.59119323174, 31.30218196337]]",2,1,6
